Order_ID;Order_Date;Year;Month;Quarter;Country;City;Region;Product;Product Line;Category;Customer Segment;Sales Channel;Retailer;Units Sold;Unit Price;Gross Revenue;Discount %;Discount Amount;Net Revenue;Cost;Profit;Profit Margin;Order Priority;Payment Method
101006;18/12/24;2024;Dec;Q4;Italy;Rome;Europe;Dri-FIT Running Tee;Clothing;Running;Men;Online;Retail Partner;24;$47.69;$1,144.56;10%;$114.46;$1,030.10;$540.76;$489.34;47.50%;Standard;Apple Pay
101007;14/07/25;2025;Jul;Q3;Kuwait;Kuwait City;Middle East;Swoosh Sports Bra;Clothing;Training;Women;Mobile App;Nike App;15;$51.58;$773.70;5%;$38.69;$735.01;$347.23;$387.78;52.80%;High;Bank Transfer
101008;20/11/24;2024;Nov;Q4;Australia;Sydney;Asia Pacific;Air Jordan 1;Shoes;Basketball;Women;Online;Retail Partner;23;$220.06;$5,061.38;15%;$759.21;$4,302.17;$2,964.79;$1,337.38;31.10%;High;Apple Pay
101009;11/12/24;2024;Dec;Q4;South Korea;Busan;Asia Pacific;Nike Metcon 9;Shoes;Training;Kids;Online;Nike App;19;$168.50;$3,201.50;10%;$320.15;$2,881.35;$1,677.29;$1,204.06;41.80%;Standard;Credit Card
101010;25/09/25;2025;Sep;Q3;Oman;Muscat;Middle East;Nike Blazer Mid;Shoes;Lifestyle;Men;Mobile App;Nike App;14;$148.90;$2,084.60;10%;$208.46;$1,876.14;$1,149.88;$726.26;38.70%;Standard;Credit Card
101011;28/12/24;2024;Dec;Q4;Netherlands;Amsterdam;Europe;Swoosh Sports Bra;Clothing;Training;Men;Outlet;Amazon;7;$54.16;$379.12;5%;$18.96;$360.16;$176.39;$183.77;51.00%;Standard;Credit Card
101012;07/10/24;2024;Oct;Q4;USA;Miami;North America;Nike Tech Fleece Hoodie;Clothing;Sportswear;Women;Outlet;JD Sports;1;$131.40;$131.40;5%;$6.57;$124.83;$69.35;$55.48;44.40%;Standard;Credit Card
101013;22/01/24;2024;Jan;Q1;Egypt;Alexandria;Middle East;Everyday Cushioned Socks;Accessories;Training;Men;Store;JD Sports;1;$22.80;$22.80;10%;$2.28;$20.52;$10.20;$10.32;50.30%;Express;PayPal
101014;24/12/25;2025;Dec;Q4;Italy;Milan;Europe;Heritage Backpack;Accessories;Lifestyle;Men;Mobile App;Nike App;23;$60.91;$1,400.93;5%;$70.05;$1,330.88;$656.08;$674.80;50.70%;Express;Credit Card
101015;20/12/25;2025;Dec;Q4;France;Lyon;Europe;Nike Pegasus 40;Shoes;Running;Kids;Mobile App;Nike App;12;$167.06;$2,004.72;15%;$300.71;$1,704.01;$1,113.44;$590.57;34.70%;High;PayPal
101016;22/10/25;2025;Oct;Q4;Mexico;Mexico City;North America;Everyday Cushioned Socks;Accessories;Training;Men;Mobile App;Nike App;9;$22.27;$200.43;5%;$10.02;$190.41;$86.44;$103.97;54.60%;Standard;Bank Transfer
101017;23/01/24;2024;Jan;Q1;Mexico;Guadalajara;North America;Air Force 1;Shoes;Lifestyle;Kids;Store;Foot Locker;14;$155.53;$2,177.42;5%;$108.87;$2,068.55;$1,176.94;$891.61;43.10%;High;Credit Card
101018;04/09/25;2025;Sep;Q3;China;Beijing;Asia Pacific;Nike Dunk Low;Shoes;Lifestyle;Kids;Online;Retail Partner;11;$147.29;$1,620.19;10%;$162.02;$1,458.17;$897.88;$560.29;38.40%;Standard;PayPal
101019;04/06/25;2025;Jun;Q2;Brazil;S?o Paulo;Latin America;Club Fleece Joggers;Clothing;Sportswear;Women;Outlet;Nike Store;11;$80.23;$882.53;25%;$220.63;$661.90;$436.24;$225.66;34.10%;Standard;PayPal
101020;18/07/24;2024;Jul;Q3;France;Lyon;Europe;Nike Metcon 9;Shoes;Training;Men;Outlet;Nike App;8;$162.75;$1,302.00;0%;$0.00;$1,302.00;$691.76;$610.24;46.90%;High;PayPal
101021;21/02/25;2025;Feb;Q1;Netherlands;Rotterdam;Europe;Nike Dunk Low;Shoes;Lifestyle;Women;Online;Amazon;5;$164.37;$821.85;10%;$82.19;$739.66;$448.27;$291.39;39.40%;Standard;Credit Card
101022;24/10/25;2025;Oct;Q4;Kuwait;Kuwait City;Middle East;Club Fleece Joggers;Clothing;Sportswear;Men;Online;Amazon;16;$78.55;$1,256.80;10%;$125.68;$1,131.12;$650.11;$481.01;42.50%;Standard;Credit Card
101023;21/06/24;2024;Jun;Q2;USA;Houston;North America;Air Max 270;Shoes;Running;Men;Store;Nike Store;15;$159.19;$2,387.85;0%;$0.00;$2,387.85;$1,346.74;$1,041.11;43.60%;Standard;Apple Pay
101024;02/07/25;2025;Jul;Q3;Germany;Hamburg;Europe;Nike Pegasus 40;Shoes;Running;Women;Mobile App;Nike App;6;$176.79;$1,060.74;10%;$106.07;$954.67;$610.54;$344.13;36.10%;High;Cash
101025;30/06/24;2024;Jun;Q2;India;Mumbai;Asia Pacific;Everyday Cushioned Socks;Accessories;Training;Men;Online;Nike App;14;$21.52;$301.28;5%;$15.06;$286.22;$123.18;$163.04;57.00%;Standard;Bank Transfer
101026;24/05/25;2025;May;Q2;Germany;Munich;Europe;Club Fleece Joggers;Clothing;Sportswear;Kids;Outlet;Nike Outlet;5;$91.53;$457.65;20%;$91.53;$366.12;$227.78;$138.34;37.80%;Standard;Credit Card
101027;24/05/24;2024;May;Q2;France;Nice;Europe;Nike Blazer Mid;Shoes;Lifestyle;Women;Online;Nike Store;19;$146.09;$2,775.71;20%;$555.14;$2,220.57;$1,503.98;$716.59;32.30%;High;Credit Card
101028;16/06/25;2025;Jun;Q2;Saudi Arabia;Dammam;Middle East;Training Gloves;Accessories;Training;Women;Mobile App;Nike App;7;$35.85;$250.95;15%;$37.64;$213.31;$114.13;$99.18;46.50%;Standard;Credit Card
101029;21/07/24;2024;Jul;Q3;Australia;Perth;Asia Pacific;Swoosh Sports Bra;Clothing;Training;Men;Online;Nike Store;8;$55.93;$447.44;5%;$22.37;$425.07;$199.77;$225.30;53.00%;High;Credit Card
101030;01/12/25;2025;Dec;Q4;Oman;Muscat;Middle East;Training Gloves;Accessories;Training;Women;Online;Nike App;18;$34.35;$618.30;10%;$61.83;$556.47;$290.29;$266.18;47.80%;Standard;PayPal
101031;19/02/24;2024;Feb;Q1;Mexico;Mexico City;North America;Air Force 1;Shoes;Lifestyle;Kids;Store;Sun & Sand Sports;11;$151.91;$1,671.01;15%;$250.65;$1,420.36;$961.34;$459.02;32.30%;Standard;Credit Card
101032;14/01/25;2025;Jan;Q1;Bahrain;Manama;Middle East;Nike Blazer Mid;Shoes;Lifestyle;Men;Outlet;JD Sports;9;$143.44;$1,290.96;0%;$0.00;$1,290.96;$655.50;$635.46;49.20%;Standard;PayPal
101033;16/01/24;2024;Jan;Q1;UK;Liverpool;Europe;Nike Blazer Mid;Shoes;Lifestyle;Kids;Online;Amazon;13;$146.17;$1,900.21;15%;$285.03;$1,615.18;$1,065.15;$550.03;34.10%;Express;Cash
101034;15/01/25;2025;Jan;Q1;Netherlands;Amsterdam;Europe;Nike Dunk Low;Shoes;Lifestyle;Men;Online;Amazon;10;$164.46;$1,644.60;5%;$82.23;$1,562.37;$943.24;$619.13;39.60%;High;Apple Pay
101035;28/07/24;2024;Jul;Q3;Kuwait;Kuwait City;Middle East;Heritage Backpack;Accessories;Lifestyle;Women;Store;Nike Outlet;6;$52.68;$316.08;15%;$47.41;$268.67;$146.02;$122.65;45.70%;Standard;PayPal
101036;12/02/24;2024;Feb;Q1;Oman;Muscat;Middle East;Nike Dunk Low;Shoes;Lifestyle;Women;Online;Nike App;16;$141.46;$2,263.36;20%;$452.67;$1,810.69;$1,284.61;$526.08;29.10%;Standard;Credit Card
101037;19/09/24;2024;Sep;Q3;Bahrain;Manama;Middle East;Pro Training Leggings;Clothing;Training;Women;Online;Amazon;11;$75.92;$835.12;20%;$167.02;$668.10;$412.40;$255.70;38.30%;Standard;Apple Pay
101038;10/05/24;2024;May;Q2;India;Mumbai;Asia Pacific;Nike Cap;Accessories;Lifestyle;Women;Online;Nike Store;11;$30.43;$334.73;0%;$0.00;$334.73;$151.01;$183.72;54.90%;High;Credit Card
101039;22/09/25;2025;Sep;Q3;Italy;Milan;Europe;Nike Dunk Low;Shoes;Lifestyle;Men;Mobile App;Nike App;6;$167.24;$1,003.44;15%;$150.52;$852.92;$586.79;$266.13;31.20%;Standard;Credit Card
101040;05/06/24;2024;Jun;Q2;Spain;Barcelona;Europe;Nike Metcon 9;Shoes;Training;Men;Online;Nike Store;7;$164.71;$1,152.97;0%;$0.00;$1,152.97;$603.70;$549.27;47.60%;Standard;Credit Card
101041;18/07/24;2024;Jul;Q3;Spain;Valencia;Europe;Everyday Cushioned Socks;Accessories;Training;Men;Store;JD Sports;9;$20.95;$188.55;10%;$18.86;$169.69;$78.50;$91.19;53.70%;Standard;Credit Card
101042;14/06/25;2025;Jun;Q2;Mexico;Mexico City;North America;Nike Metcon 9;Shoes;Training;Women;Online;Nike Store;10;$156.54;$1,565.40;0%;$0.00;$1,565.40;$813.38;$752.02;48.00%;Standard;Apple Pay
101043;31/01/25;2025;Jan;Q1;South Africa;Cape Town;Africa;Nike Tech Fleece Hoodie;Clothing;Sportswear;Women;Online;Nike App;19;$121.83;$2,314.77;10%;$231.48;$2,083.29;$1,157.60;$925.69;44.40%;High;Apple Pay
101044;31/08/24;2024;Aug;Q3;Bahrain;Manama;Middle East;Dri-FIT Running Tee;Clothing;Running;Men;Outlet;Retail Partner;11;$45.71;$502.81;20%;$100.56;$402.25;$228.31;$173.94;43.20%;High;Credit Card
101045;20/10/24;2024;Oct;Q4;Kuwait;Kuwait City;Middle East;Swoosh Sports Bra;Clothing;Training;Kids;Mobile App;Nike App;9;$59.46;$535.14;0%;$0.00;$535.14;$237.77;$297.37;55.60%;High;Apple Pay
101046;20/08/24;2024;Aug;Q3;Netherlands;Amsterdam;Europe;NBA Swingman Jersey;Clothing;Basketball;Men;Store;Nike Outlet;10;$111.33;$1,113.30;5%;$55.66;$1,057.64;$585.78;$471.86;44.60%;Standard;Credit Card
101047;12/11/25;2025;Nov;Q4;Netherlands;Amsterdam;Europe;Training Gloves;Accessories;Training;Men;Online;JD Sports;6;$37.31;$223.86;15%;$33.58;$190.28;$98.23;$92.05;48.40%;Standard;Cash
101048;22/02/25;2025;Feb;Q1;Italy;Naples;Europe;Pro Training Leggings;Clothing;Training;Men;Online;Nike App;4;$72.00;$288.00;5%;$14.40;$273.60;$141.44;$132.16;48.30%;Express;Cash
101049;26/02/25;2025;Feb;Q1;UK;Manchester;Europe;Nike Blazer Mid;Shoes;Lifestyle;Men;Mobile App;Nike App;3;$135.86;$407.58;20%;$81.52;$326.06;$202.00;$124.06;38.10%;Standard;Apple Pay
101050;25/06/24;2024;Jun;Q2;Canada;Vancouver;North America;Swoosh Sports Bra;Clothing;Training;Women;Mobile App;Nike App;3;$52.26;$156.78;5%;$7.84;$148.94;$67.74;$81.20;54.50%;High;PayPal
101051;13/05/25;2025;May;Q2;Spain;Valencia;Europe;Training Gloves;Accessories;Training;Women;Mobile App;Nike App;6;$32.80;$196.80;0%;$0.00;$196.80;$91.97;$104.83;53.30%;Standard;Cash
101052;16/11/24;2024;Nov;Q4;Italy;Rome;Europe;Nike Dunk Low;Shoes;Lifestyle;Kids;Online;Nike App;10;$148.89;$1,488.90;20%;$297.78;$1,191.12;$855.34;$335.78;28.20%;High;Apple Pay
101053;21/12/25;2025;Dec;Q4;Japan;Kyoto;Asia Pacific;Pro Training Leggings;Clothing;Training;Men;Store;Foot Locker;19;$77.14;$1,465.66;5%;$73.28;$1,392.38;$689.72;$702.66;50.50%;Standard;PayPal
101054;14/10/24;2024;Oct;Q4;Oman;Muscat;Middle East;Nike Pegasus 40;Shoes;Running;Women;Online;Retail Partner;12;$159.70;$1,916.40;0%;$0.00;$1,916.40;$1,101.53;$814.87;42.50%;Standard;Apple Pay
101055;21/01/24;2024;Jan;Q1;Turkey;Ankara;Middle East;Everyday Cushioned Socks;Accessories;Training;Women;Online;Nike Store;21;$22.73;$477.33;20%;$95.47;$381.86;$216.20;$165.66;43.40%;High;Credit Card
101056;18/05/24;2024;May;Q2;Egypt;Alexandria;Middle East;Swoosh Sports Bra;Clothing;Training;Kids;Online;JD Sports;7;$61.18;$428.26;5%;$21.41;$406.85;$196.44;$210.41;51.70%;Express;Credit Card
101057;09/09/25;2025;Sep;Q3;China;Shanghai;Asia Pacific;Heritage Backpack;Accessories;Lifestyle;Kids;Online;Amazon;11;$56.32;$619.52;20%;$123.90;$495.62;$295.15;$200.47;40.50%;Express;Credit Card
101058;01/09/24;2024;Sep;Q3;Oman;Muscat;Middle East;Dri-FIT Running Tee;Clothing;Running;Men;Store;Nike Store;13;$43.86;$570.18;25%;$142.54;$427.64;$265.66;$161.98;37.90%;Standard;Credit Card
101059;02/02/24;2024;Feb;Q1;Qatar;Doha;Middle East;Air Max 270;Shoes;Running;Men;Online;Retail Partner;9;$168.70;$1,518.30;10%;$151.83;$1,366.47;$875.01;$491.46;36.00%;High;Cash
101060;10/03/25;2025;Mar;Q1;Brazil;Rio de Janeiro;Latin America;Nike Dunk Low;Shoes;Lifestyle;Kids;Mobile App;Nike App;10;$154.57;$1,545.70;10%;$154.57;$1,391.13;$852.32;$538.81;38.70%;Express;Bank Transfer
101061;27/03/24;2024;Mar;Q1;Bahrain;Manama;Middle East;Training Gloves;Accessories;Training;Kids;Online;Foot Locker;10;$32.72;$327.20;5%;$16.36;$310.84;$139.65;$171.19;55.10%;High;PayPal
101062;18/03/24;2024;Mar;Q1;USA;New York;North America;Club Fleece Joggers;Clothing;Sportswear;Women;Store;Foot Locker;7;$88.11;$616.77;20%;$123.35;$493.42;$318.54;$174.88;35.40%;Standard;Credit Card
101063;11/11/25;2025;Nov;Q4;UAE;Sharjah;Middle East;Nike Pegasus 40;Shoes;Running;Men;Online;Nike App;21;$159.51;$3,349.71;5%;$167.49;$3,182.22;$1,879.62;$1,302.60;40.90%;Standard;PayPal
101064;31/01/25;2025;Jan;Q1;Spain;Valencia;Europe;Training Gloves;Accessories;Training;Men;Mobile App;Nike App;17;$37.16;$631.72;10%;$63.17;$568.55;$289.58;$278.97;49.10%;Standard;PayPal
101065;29/08/25;2025;Aug;Q3;UK;Liverpool;Europe;Nike Metcon 9;Shoes;Training;Women;Online;JD Sports;9;$170.79;$1,537.11;0%;$0.00;$1,537.11;$787.07;$750.04;48.80%;High;Credit Card
101066;25/11/24;2024;Nov;Q4;South Africa;Cape Town;Africa;Nike Metcon 9;Shoes;Training;Men;Mobile App;Nike App;28;$161.59;$4,524.52;5%;$226.23;$4,298.29;$2,477.79;$1,820.50;42.40%;Standard;Credit Card
101067;19/12/24;2024;Dec;Q4;Jordan;Amman;Middle East;Training Gloves;Accessories;Training;Men;Mobile App;Nike App;16;$33.33;$533.28;0%;$0.00;$533.28;$237.98;$295.30;55.40%;Express;Credit Card
101068;16/03/25;2025;Mar;Q1;Saudi Arabia;Qassim;Middle East;Air Max 270;Shoes;Running;Kids;Store;Sun & Sand Sports;6;$166.02;$996.12;20%;$199.22;$796.90;$576.01;$220.89;27.70%;High;PayPal
101069;08/03/24;2024;Mar;Q1;Turkey;Ankara;Middle East;Club Fleece Joggers;Clothing;Sportswear;Men;Mobile App;Nike App;4;$91.18;$364.72;5%;$18.24;$346.48;$189.05;$157.43;45.40%;Standard;Apple Pay
101070;13/02/24;2024;Feb;Q1;Oman;Muscat;Middle East;Heritage Backpack;Accessories;Lifestyle;Women;Store;Nike Outlet;10;$55.70;$557.00;20%;$111.40;$445.60;$264.09;$181.51;40.70%;Standard;PayPal
101071;05/03/25;2025;Mar;Q1;USA;Los Angeles;North America;Club Fleece Joggers;Clothing;Sportswear;Men;Mobile App;Nike App;12;$85.58;$1,026.96;15%;$154.04;$872.92;$526.31;$346.61;39.70%;Standard;Bank Transfer
101072;10/08/24;2024;Aug;Q3;UAE;Dubai;Middle East;Swoosh Sports Bra;Clothing;Training;Women;Online;JD Sports;13;$50.84;$660.92;5%;$33.05;$627.87;$287.74;$340.13;54.20%;Express;Apple Pay
101073;21/08/24;2024;Aug;Q3;Germany;Frankfurt;Europe;Nike Cap;Accessories;Lifestyle;Men;Outlet;Foot Locker;2;$27.74;$55.48;0%;$0.00;$55.48;$25.62;$29.86;53.80%;High;Apple Pay
101074;24/05/24;2024;May;Q2;France;Nice;Europe;Nike Blazer Mid;Shoes;Lifestyle;Men;Online;Amazon;10;$141.25;$1,412.50;5%;$70.62;$1,341.88;$727.43;$614.45;45.80%;Standard;Apple Pay
101075;05/09/25;2025;Sep;Q3;Qatar;Al Wakrah;Middle East;Club Fleece Joggers;Clothing;Sportswear;Women;Mobile App;Nike App;13;$94.70;$1,231.10;0%;$0.00;$1,231.10;$595.73;$635.37;51.60%;Standard;Credit Card
101076;30/11/24;2024;Nov;Q4;Oman;Muscat;Middle East;Club Fleece Joggers;Clothing;Sportswear;Women;Mobile App;Nike App;14;$86.30;$1,208.20;5%;$60.41;$1,147.79;$576.63;$571.16;49.80%;High;PayPal
101077;10/05/24;2024;May;Q2;Spain;Valencia;Europe;Nike Tech Fleece Hoodie;Clothing;Sportswear;Women;Store;JD Sports;4;$110.87;$443.48;10%;$44.35;$399.13;$213.41;$185.72;46.50%;High;Apple Pay
101078;24/03/24;2024;Mar;Q1;India;Delhi;Asia Pacific;Everyday Cushioned Socks;Accessories;Training;Women;Mobile App;Nike App;10;$24.46;$244.60;5%;$12.23;$232.37;$103.60;$128.77;55.40%;High;PayPal
101079;09/10/24;2024;Oct;Q4;Oman;Muscat;Middle East;NBA Swingman Jersey;Clothing;Basketball;Women;Online;JD Sports;10;$109.04;$1,090.40;10%;$109.04;$981.36;$546.61;$434.75;44.30%;High;Bank Transfer
101080;11/05/25;2025;May;Q2;Spain;Valencia;Europe;Nike Blazer Mid;Shoes;Lifestyle;Women;Store;Nike App;10;$132.18;$1,321.80;0%;$0.00;$1,321.80;$732.03;$589.77;44.60%;Standard;Apple Pay
101081;11/09/24;2024;Sep;Q3;Netherlands;Rotterdam;Europe;Air Max 270;Shoes;Running;Men;Online;Amazon;17;$171.60;$2,917.20;0%;$0.00;$2,917.20;$1,709.64;$1,207.56;41.40%;Express;Credit Card
101082;02/10/25;2025;Oct;Q4;Netherlands;Amsterdam;Europe;Everyday Cushioned Socks;Accessories;Training;Women;Online;Amazon;11;$22.25;$244.75;0%;$0.00;$244.75;$105.76;$138.99;56.80%;Standard;Apple Pay
101083;26/11/24;2024;Nov;Q4;USA;New York;North America;Air Force 1;Shoes;Lifestyle;Women;Store;Sun & Sand Sports;23;$139.30;$3,203.90;0%;$0.00;$3,203.90;$1,773.52;$1,430.38;44.60%;Standard;Credit Card
101084;19/09/25;2025;Sep;Q3;South Africa;Cape Town;Africa;Pro Training Leggings;Clothing;Training;Men;Mobile App;Nike App;17;$64.95;$1,104.15;10%;$110.42;$993.73;$530.24;$463.49;46.60%;High;Apple Pay
101085;10/03/24;2024;Mar;Q1;Qatar;Doha;Middle East;Nike Pegasus 40;Shoes;Running;Women;Outlet;JD Sports;13;$168.54;$2,191.02;0%;$0.00;$2,191.02;$1,176.84;$1,014.18;46.30%;Standard;Apple Pay
101086;04/03/24;2024;Mar;Q1;India;Delhi;Asia Pacific;Swoosh Sports Bra;Clothing;Training;Women;Store;Nike App;12;$59.56;$714.72;5%;$35.74;$678.98;$303.46;$375.52;55.30%;Express;Credit Card
101087;02/09/24;2024;Sep;Q3;UK;London;Europe;Air Force 1;Shoes;Lifestyle;Women;Store;Retail Partner;13;$135.31;$1,759.03;0%;$0.00;$1,759.03;$1,028.57;$730.46;41.50%;Standard;Credit Card
101088;11/10/25;2025;Oct;Q4;Bahrain;Manama;Middle East;Air Max 270;Shoes;Running;Women;Online;Nike Store;10;$168.63;$1,686.30;10%;$168.63;$1,517.67;$999.09;$518.58;34.20%;Standard;Apple Pay
101089;01/08/24;2024;Aug;Q3;France;Nice;Europe;Air Max 270;Shoes;Running;Men;Online;Sun & Sand Sports;1;$159.91;$159.91;0%;$0.00;$159.91;$88.20;$71.71;44.80%;Standard;Apple Pay
101090;29/09/24;2024;Sep;Q3;Mexico;Guadalajara;North America;Training Gloves;Accessories;Training;Men;Mobile App;Nike App;9;$37.48;$337.32;5%;$16.87;$320.45;$144.78;$175.67;54.80%;High;Apple Pay
101091;28/10/25;2025;Oct;Q4;Australia;Perth;Asia Pacific;Air Max 270;Shoes;Running;Men;Outlet;Nike Outlet;10;$159.60;$1,596.00;0%;$0.00;$1,596.00;$991.68;$604.32;37.90%;Standard;PayPal
101092;01/11/24;2024;Nov;Q4;Oman;Muscat;Middle East;Pro Training Leggings;Clothing;Training;Men;Online;JD Sports;20;$72.34;$1,446.80;20%;$289.36;$1,157.44;$654.08;$503.36;43.50%;Standard;Credit Card
101093;09/08/24;2024;Aug;Q3;Japan;Kyoto;Asia Pacific;Nike Blazer Mid;Shoes;Lifestyle;Women;Mobile App;Nike App;8;$134.75;$1,078.00;15%;$161.70;$916.30;$599.63;$316.67;34.60%;Standard;Apple Pay
101094;14/11/25;2025;Nov;Q4;France;Paris;Europe;Nike Pegasus 40;Shoes;Running;Kids;Mobile App;Nike App;12;$177.46;$2,129.52;15%;$319.43;$1,810.09;$1,233.98;$576.11;31.80%;Express;Credit Card
101095;25/01/25;2025;Jan;Q1;Jordan;Amman;Middle East;Nike Pegasus 40;Shoes;Running;Men;Online;JD Sports;18;$169.08;$3,043.44;5%;$152.17;$2,891.27;$1,700.93;$1,190.34;41.20%;Standard;Credit Card
101096;02/05/24;2024;May;Q2;Australia;Melbourne;Asia Pacific;Dri-FIT Running Tee;Clothing;Running;Men;Outlet;JD Sports;8;$42.48;$339.84;10%;$33.98;$305.86;$164.22;$141.64;46.30%;High;Cash
101097;02/05/25;2025;May;Q2;Japan;Tokyo;Asia Pacific;Nike Pegasus 40;Shoes;Running;Men;Online;Amazon;9;$172.71;$1,554.39;15%;$233.16;$1,321.23;$814.13;$507.10;38.40%;Standard;PayPal
101098;31/01/24;2024;Jan;Q1;UK;Liverpool;Europe;Heritage Backpack;Accessories;Lifestyle;Women;Store;Nike Store;17;$56.94;$967.98;0%;$0.00;$967.98;$435.93;$532.05;55.00%;High;Credit Card
101099;15/10/24;2024;Oct;Q4;Jordan;Amman;Middle East;Nike Blazer Mid;Shoes;Lifestyle;Women;Online;Amazon;13;$142.82;$1,856.66;15%;$278.50;$1,578.16;$1,042.18;$535.98;34.00%;Standard;Apple Pay
101100;21/03/25;2025;Mar;Q1;Mexico;Guadalajara;North America;Nike Tech Fleece Hoodie;Clothing;Sportswear;Women;Mobile App;Nike App;9;$117.28;$1,055.52;0%;$0.00;$1,055.52;$526.57;$528.95;50.10%;High;Apple Pay
101101;17/01/25;2025;Jan;Q1;Bahrain;Manama;Middle East;Nike Dunk Low;Shoes;Lifestyle;Men;Store;Nike Outlet;12;$152.02;$1,824.24;5%;$91.21;$1,733.03;$1,009.33;$723.70;41.80%;High;PayPal
101102;21/05/25;2025;May;Q2;Bahrain;Manama;Middle East;NBA Swingman Jersey;Clothing;Basketball;Kids;Online;Amazon;14;$120.66;$1,689.24;5%;$84.46;$1,604.78;$824.94;$779.84;48.60%;Standard;PayPal
101103;27/11/25;2025;Nov;Q4;Japan;Tokyo;Asia Pacific;Club Fleece Joggers;Clothing;Sportswear;Women;Mobile App;Nike App;13;$87.38;$1,135.94;15%;$170.39;$965.55;$529.29;$436.26;45.20%;High;Credit Card
101104;29/07/24;2024;Jul;Q3;Oman;Muscat;Middle East;Air Jordan 1;Shoes;Basketball;Women;Mobile App;Nike App;8;$234.80;$1,878.40;10%;$187.84;$1,690.56;$1,146.81;$543.75;32.20%;Standard;Credit Card
101105;17/07/25;2025;Jul;Q3;Bahrain;Manama;Middle East;Nike Tech Fleece Hoodie;Clothing;Sportswear;Women;Mobile App;Nike App;8;$130.48;$1,043.84;5%;$52.19;$991.65;$559.39;$432.26;43.60%;Standard;Cash
101106;12/08/24;2024;Aug;Q3;Turkey;Ankara;Middle East;Heritage Backpack;Accessories;Lifestyle;Women;Outlet;JD Sports;10;$57.65;$576.50;5%;$28.82;$547.68;$286.80;$260.88;47.60%;High;Credit Card
101107;01/01/24;2024;Jan;Q1;India;Mumbai;Asia Pacific;Nike Cap;Accessories;Lifestyle;Men;Online;Amazon;10;$30.38;$303.80;10%;$30.38;$273.42;$125.74;$147.68;54.00%;High;Credit Card
101108;01/02/24;2024;Feb;Q1;Australia;Sydney;Asia Pacific;Nike Blazer Mid;Shoes;Lifestyle;Men;Mobile App;Nike App;15;$126.13;$1,891.95;5%;$94.60;$1,797.35;$1,056.25;$741.10;41.20%;Standard;Credit Card
101109;16/02/25;2025;Feb;Q1;USA;Houston;North America;Pro Training Leggings;Clothing;Training;Men;Online;Amazon;3;$71.10;$213.30;10%;$21.33;$191.97;$93.75;$98.22;51.20%;Standard;Credit Card
101110;23/11/24;2024;Nov;Q4;Italy;Rome;Europe;Dri-FIT Running Tee;Clothing;Running;Women;Mobile App;Nike App;20;$44.85;$897.00;10%;$89.70;$807.30;$388.61;$418.69;51.90%;High;Apple Pay
101111;25/12/24;2024;Dec;Q4;Bahrain;Manama;Middle East;Air Max 270;Shoes;Running;Men;Outlet;Nike App;11;$149.85;$1,648.35;15%;$247.25;$1,401.10;$997.18;$403.92;28.80%;Express;Apple Pay
101112;11/12/24;2024;Dec;Q4;France;Nice;Europe;Air Force 1;Shoes;Lifestyle;Men;Store;Retail Partner;18;$134.86;$2,427.48;5%;$121.37;$2,306.11;$1,270.14;$1,035.97;44.90%;Standard;Cash
101113;29/01/24;2024;Jan;Q1;India;Delhi;Asia Pacific;Air Jordan 1;Shoes;Basketball;Women;Store;Nike Outlet;11;$223.62;$2,459.82;5%;$122.99;$2,336.83;$1,424.67;$912.16;39.00%;Standard;Credit Card
101114;07/04/25;2025;Apr;Q2;Australia;Melbourne;Asia Pacific;Air Force 1;Shoes;Lifestyle;Men;Online;Nike App;4;$148.03;$592.12;20%;$118.42;$473.70;$312.64;$161.06;34.00%;Standard;Credit Card
101115;31/01/25;2025;Jan;Q1;South Africa;Cape Town;Africa;Swoosh Sports Bra;Clothing;Training;Men;Online;Sun & Sand Sports;14;$56.03;$784.42;15%;$117.66;$666.76;$364.16;$302.60;45.40%;Express;Credit Card
101116;17/06/24;2024;Jun;Q2;Qatar;Doha;Middle East;Air Max 270;Shoes;Running;Men;Online;Nike Outlet;8;$147.86;$1,182.88;10%;$118.29;$1,064.59;$713.65;$350.94;33.00%;Standard;Credit Card
101117;30/04/25;2025;Apr;Q2;UK;Birmingham;Europe;Heritage Backpack;Accessories;Lifestyle;Women;Store;Nike App;18;$57.91;$1,042.38;10%;$104.24;$938.14;$497.72;$440.42;47.00%;Standard;Bank Transfer
101118;20/05/24;2024;May;Q2;UAE;Dubai;Middle East;Nike Metcon 9;Shoes;Training;Men;Online;JD Sports;15;$166.52;$2,497.80;25%;$624.45;$1,873.35;$1,321.89;$551.46;29.40%;Standard;Credit Card
101119;03/11/25;2025;Nov;Q4;Japan;Yokohama;Asia Pacific;Nike Pegasus 40;Shoes;Running;Women;Online;Foot Locker;15;$169.68;$2,545.20;5%;$127.26;$2,417.94;$1,396.85;$1,021.09;42.20%;Standard;Apple Pay
101120;29/09/24;2024;Sep;Q3;Turkey;Istanbul;Middle East;Pro Training Leggings;Clothing;Training;Kids;Online;JD Sports;17;$76.45;$1,299.65;15%;$194.95;$1,104.70;$582.61;$522.09;47.30%;Standard;Apple Pay
101121;11/04/24;2024;Apr;Q2;Japan;Yokohama;Asia Pacific;Air Jordan 1;Shoes;Basketball;Men;Online;Foot Locker;11;$214.76;$2,362.36;25%;$590.59;$1,771.77;$1,450.87;$320.90;18.10%;Standard;PayPal
